symbol,GSM1308942_BMGMdbdb.TMM.data.txt.gz,GSM1308941_BMGMdb.TMM.data.txt.gz,GSM1308940_BMMCdbdb.TMM.data.txt.gz,GSM1308939_BMMCdb.TMM.data.txt.gz
Kcna3,1064.0,1090.2,170.8,133.2
Kcna4,0.0,0.0,0.0,6.7
Kcna5,0.0,0.0,0.0,0.9
Kcna6,2.2,0.0,0.0,12.4
Kcna7,4.3,5.6,1.7,7.6
Kcnab1,72.1,49.4,74.9,55.2
Kcnab2,2736.8,2572.9,1559.7,1746.3
Kcnab3,7.5,10.1,18.3,4.8
Kcnb1,25.8,15.7,18.3,24.7
Kcnb2,0.0,0.0,1.7,6.7
Kcnc1,2.2,1.1,11.3,9.5
Kcnc2,1.1,0.0,3.5,6.7
Kcnc3,22.6,10.1,10.4,18.1
Kcnc4,0.0,2.3,1.7,3.8
Kcnd1,2.2,3.4,5.2,7.6
Kcnd2,0.0,0.0,2.6,1.9
Kcnd3,5.4,9.0,10.4,7.6
Kcne1,0.0,0.0,0.9,7.6
Kcne1l,0.0,0.0,0.0,1.9
Kcne2,1.1,2.3,3.5,0.0
Kcne3,34.4,31.4,9.6,8.6
Kcne4,2.2,0.0,0.0,3.8
Kcnf1,0.0,0.0,13.1,16.2
Kcng1,0.0,2.3,0.9,6.7
Kcng2,6.5,4.5,11.3,9.5
Kcng3,0.0,1.1,6.1,6.7
Kcng4,0.0,0.0,1.7,12.4
Kcnh1,0.0,3.4,13.9,24.7
Kcnh2,0.0,0.0,11.3,9.5
Kcnh3,4.3,7.9,7.0,7.6
Kcnh4,12.9,4.5,13.9,8.6
Kcnh5,0.0,0.0,0.0,7.6
Kcnh6,6.5,6.7,13.9,16.2
Kcnh7,0.0,3.4,0.9,4.8
Kcnh8,0.0,0.0,0.9,1.9
Kcnip1,0.0,2.3,1.7,2.8
Kcnip2,0.0,0.0,0.9,0.0
Kcnip3,11.8,1.1,13.9,9.5
Kcnip4,42.0,74.0,98.5,73.2
Kcnj1,0.0,0.0,1.7,0.0
Kcnj10,142.0,149.2,901.0,1113.8
Kcnj11,0.0,0.0,0.0,8.6
Kcnj12,2.2,0.0,0.9,5.7
Kcnj13,25.8,44.9,46.2,40.9
Kcnj14,2.2,2.3,3.5,3.8
Kcnj15,0.0,0.0,4.3,15.2
Kcnj16,2.2,2.3,44.4,46.6
Kcnj2,2805.7,2566.2,2405.8,2805.0
Kcnj3,0.0,0.0,4.3,0.0
Kcnj4,0.0,3.4,1.7,1.9
Kcnj5,19.4,6.7,32.2,17.1
Kcnj6,0.0,0.0,3.5,6.7
Kcnj8,2.2,2.3,6.1,1.9
Kcnj9,24.7,13.5,115.9,111.3
Kcnk1,0.0,0.0,5.2,1.9
Kcnk10,0.0,0.0,3.5,3.8
Kcnk12,0.0,0.0,15.7,43.7
Kcnk13,880.0,832.2,2123.5,2500.6
Kcnk15,2.2,0.0,1.7,1.9
Kcnk16,0.0,0.0,0.9,0.9
Kcnk18,0.0,0.0,0.0,2.8
Kcnk2,0.0,0.0,28.7,13.3
Kcnk3,0.0,2.3,7.8,5.7
Kcnk4,1.1,1.1,2.6,6.7
Kcnk5,1.1,0.0,12.2,5.7
Kcnk6,2845.5,3024.9,2156.6,2386.4
Kcnk7,28.0,10.1,20.0,17.1
Kcnk9,0.0,0.0,1.7,0.0
Kcnma1,7.5,4.5,47.9,18.1
Kcnmb1,0.0,2.3,40.9,16.2
Kcnmb2,0.0,0.0,0.9,5.7
Kcnmb3,0.0,1.1,5.2,2.8
Kcnmb4,0.0,0.0,10.4,4.8
Kcnn1,0.0,2.3,55.8,43.7
Kcnn2,2.2,0.0,0.9,2.8
Kcnn3,585.2,659.5,7.8,7.6
Kcnn4,2788.5,2783.8,1343.6,1254.6
Kcnq1,31.2,22.4,6.1,17.1
Kcnq1ot1,5394.0,5363.4,3029.7,2873.4
Kcnq2,0.0,1.1,2.6,11.4
Kcnq3,4.3,0.0,4.3,4.8
Kcnq4,0.0,0.0,0.9,2.8
Kcnq5,0.0,0.0,9.6,9.5
Kcnrg,46.3,68.4,135.9,152.2
Kcns1,0.0,2.3,1.7,5.7
Kcns2,0.0,0.0,0.0,13.3
Kcns3,0.0,0.0,2.6,0.0
Kcnt1,4.3,1.1,6.1,9.5
Kcnt2,0.0,0.0,16.5,8.6
Kcnu1,0.0,0.0,0.0,9.5
Kcnv1,0.0,0.0,1.7,1.9
Kcnv2,2.2,0.0,3.5,1.9
Kcp,14.0,22.4,5.2,5.7
Kctd1,19.4,25.8,34.0,28.5
Kctd10,2804.6,2662.6,2582.7,2355.1
Kctd11,278.6,323.0,374.7,350.0
Kctd12,21787.0,21303.2,20432.2,20537.4
Kctd12b,2423.8,2236.4,2107.8,2213.3
Kctd13,310.9,237.8,291.0,325.3
Kctd14,30.1,24.7,14.8,13.3
Kctd15,0.0,1.1,109.8,41.8
Kctd16,0.0,0.0,0.0,0.0
Kctd17,343.2,325.3,151.6,111.3
Kctd18,409.9,452.0,459.2,471.8
Kctd19,2.2,2.3,1.7,1.9
Kctd2,606.8,629.2,691.8,656.3
Kctd20,1771.8,1854.0,1473.4,1461.9
Kctd21,536.8,556.3,713.6,744.8
Kctd3,626.1,566.4,569.8,565.0
Kctd4,47.3,43.8,40.9,35.2
Kctd5,716.5,759.3,826.0,730.5
Kctd6,133.4,175.0,193.4,160.7
Kctd7,415.3,467.7,325.0,316.7
Kctd8,0.0,0.0,1.7,0.0
Kctd9,677.8,693.1,533.3,451.8
Kdelc1,519.6,523.8,478.4,441.3
Kdelc2,187.2,173.9,669.2,630.6
Kdelr1,3127.3,3020.4,2897.2,2925.8
Kdelr2,3112.3,3111.3,2936.4,2234.3
Kdelr3,61.3,81.9,418.2,205.4
Kdm1a,1392.1,1382.9,1601.5,1530.4
Kdm1b,1215.7,1130.6,1407.2,1326.9
Kdm2a,4197.8,4342.7,4456.1,4686.3
Kdm2b,515.3,490.1,1160.6,1278.3
Kdm3a,3667.4,3520.6,2700.3,2631.8
Kdm3b,2758.3,2728.8,4276.6,4334.4
Kdm4a,2773.4,2869.0,2709.0,2848.7
Kdm4b,1019.9,910.7,731.9,792.3
Kdm4c,1245.8,1222.5,1275.6,1251.7
Kdm4d,5.4,2.3,1.7,18.1
Kdm5a,1483.5,1815.8,3153.4,3109.3
Kdm5b,1070.4,1056.5,1374.1,1043.4
Kdm5c,4442.0,4411.2,3600.4,3768.5
Kdm5d,1515.8,1541.1,1747.9,1721.6
Kdm6a,1728.8,1784.4,1829.8,1919.4
Kdm6b,87.1,89.7,134.2,200.7
Kdr,1952.6,2105.2,109.8,176.0
Kdsr,1410.4,1323.5,1017.7,793.3
Keap1,1825.6,1910.0,1955.3,2454.9
Keg1,0.0,2.3,0.9,0.0
Kel,1.1,0.0,0.9,1.9
Kera,0.0,0.0,0.9,1.9
Khdc1a,0.0,0.0,0.0,1.9
Khdc1b,0.0,0.0,4.3,1.9
Khdc1c,0.0,0.0,0.0,2.8
Khdrbs1,588.5,622.5,800.8,802.8
Khdrbs2,1.1,0.0,0.9,2.8
Khdrbs3,1.1,0.0,177.7,55.2
Khk,292.6,298.3,447.9,574.5
Khnyn,1171.5,1314.5,1401.1,1681.6
Khsrp,2970.3,2961.0,2550.4,2995.2
Kidins220,6107.3,6240.4,4894.3,4984.1
Kif11,348.6,327.5,551.6,402.3
Kif12,0.0,0.0,2.6,4.8
Kif13a,1524.4,1498.4,1070.0,1251.7
Kif13b,2281.8,2314.9,2562.6,2969.5
Kif14,101.1,95.3,137.7,97.0
Kif15,189.3,222.1,270.1,272.0
Kif16b,2117.2,2206.1,1902.1,1940.4
Kif17,3.2,2.3,15.7,8.6
Kif18a,79.6,81.9,72.3,61.8
Kif18b,54.9,40.4,81.0,77.0
Kif19a,29.1,26.9,74.9,113.2
Kif1a,111.9,151.4,26.1,25.7
Kif1b,6199.8,6396.3,5306.5,4862.3
Kif1c,6073.9,6194.5,3641.3,3483.1
Kif20a,408.8,409.4,517.6,396.6
Kif20b,288.3,307.3,374.7,312.0
Kif21a,63.5,51.6,47.0,13.3
Kif21b,2728.2,2555.0,1595.4,1876.6
Kif22,218.4,214.2,176.0,174.1
Kif23,67.8,86.4,75.8,55.2
Kif24,187.2,204.1,210.9,234.0
Kif26a,0.0,2.3,2.6,8.6
Kif26b,18.3,20.2,76.7,38.0
Kif27,0.0,5.6,7.8,10.5
Kif2a,469.1,474.4,731.0,588.8
Kif2b,0.0,0.0,1.7,0.0
Kif2c,109.7,88.6,137.7,124.6
Kif3a,598.1,620.2,2248.9,2086.8
Kif3b,4138.6,4231.7,3431.3,3321.4
Kif3c,703.6,671.8,830.4,910.3
Kif4,143.1,124.5,251.8,189.3
Kif4-ps,4.3,0.0,3.5,0.0
Kif5a,120.5,150.3,32.2,29.5
Kif5b,8717.2,8568.8,8699.5,7400.0
Kif5c,276.5,260.2,381.6,423.3
Kif6,0.0,1.1,6.1,5.7
Kif7,21.5,13.5,137.7,78.0
Kif9,182.9,205.3,136.8,174.1
Kifap3,1024.2,999.3,1117.1,959.7
Kifc1,149.5,126.7,139.4,138.9
Kifc2,115.1,95.3,100.2,122.7
Kifc3,140.9,171.6,474.0,478.4
Kifc5b,83.9,74.0,101.1,81.8
Kin,229.2,292.7,290.1,254.9
Kir3dl1,0.0,0.0,0.0,0.0
Kir3dl2,0.0,0.0,0.0,0.0
Kirrel,4.3,7.9,920.1,316.7
Kirrel2,0.0,0.0,7.8,3.8
Kirrel3,4.3,2.3,17.4,13.3
Kis2,0.0,0.0,0.0,0.9
Kiss1,0.0,0.0,2.6,5.7
Kiss1r,21.5,26.9,51.4,71.3
Kit,2540.0,2614.4,106.3,105.6
Kitl,162.5,169.4,470.5,542.2
Kl,4.3,3.4,0.0,3.8
Klb,2.2,2.3,2.6,9.5
Klc1,1352.3,1381.8,1449.9,1471.4
Klc2,406.7,471.1,305.0,293.0
Klc3,127.0,114.4,119.4,140.8
Klc4,1493.2,1402.0,1020.3,1192.7
Klf1,7.5,5.6,7.0,5.7
Klf10,760.6,776.1,774.6,730.5
Klf11,157.1,194.0,398.2,451.8
Klf12,0.0,3.4,7.8,3.8
Klf13,2814.3,2897.0,2552.2,2814.5
Klf14,2.2,2.3,1.7,3.8
Klf15,6.5,0.0,8.7,10.5
Klf16,323.8,302.8,332.8,270.1
Klf17,0.0,0.0,3.5,8.6
Klf2,102.2,121.1,127.2,164.5
Klf3,888.6,819.9,1581.5,1689.2
Klf4,600.3,651.6,88.9,98.0
Klf5,2.2,6.7,16.5,17.1
Klf6,14180.1,14154.3,11897.3,11654.5
Klf7,185.0,167.1,219.6,217.8
Klf8,158.1,172.7,109.8,78.9
Klf9,1431.9,1353.7,286.7,148.4
Klhdc1,19.4,25.8,17.4,30.4
Klhdc10,2389.3,2292.5,1566.7,1561.8
Klhdc2,622.9,593.3,849.6,633.5
Klhdc3,1639.5,1625.2,1581.5,1837.6
Klhdc4,3376.9,3374.8,487.1,470.8
Klhdc5,482.0,518.2,881.8,860.8
Klhdc7a,0.0,0.0,1.7,9.5
Klhdc7b,0.0,0.0,3.5,3.8
Klhdc8a,2.2,2.3,41.8,21.9
Klhdc8b,18.3,19.1,21.8,18.1
Klhdc9,30.1,49.4,55.8,46.6
Klhl1,0.0,0.0,0.9,1.9
Klhl10,3.2,9.0,9.6,9.5
Klhl11,438.9,520.4,507.1,510.8
Klhl12,232.4,222.1,192.6,147.4
Klhl13,0.0,3.4,58.4,43.7
Klhl14,0.0,2.3,6.1,7.6
Klhl15,188.3,209.7,224.8,257.8
Klhl17,617.5,527.1,572.5,882.7
Klhl18,996.2,914.1,1096.1,1169.0
Klhl2,942.4,838.9,694.5,632.5
Klhl20,591.7,570.9,579.4,510.8
Klhl21,1022.0,1059.9,952.4,1005.4
Klhl22,621.8,583.2,578.6,547.9
Klhl23,10.8,11.2,63.6,23.8
Klhl24,7486.5,7681.7,6847.9,6774.1
Klhl25,783.2,732.4,636.1,733.3
Klhl26,448.6,535.0,711.0,704.8
Klhl28,1060.7,1040.8,916.6,950.2
Klhl29,4.3,2.3,8.7,7.6
Klhl3,80.7,79.6,38.3,66.6
Klhl30,2.2,0.0,23.5,20.9
Klhl31,0.0,0.0,5.2,3.8
Klhl32,2.2,2.3,4.3,2.8
Klhl33,12.9,9.0,11.3,10.5
Klhl34,0.0,0.0,0.0,0.0
Klhl35,21.5,26.9,26.1,24.7
Klhl36,298.0,253.5,284.9,422.3
Klhl38,0.0,6.7,6.1,8.6
Klhl4,0.0,2.3,1.7,0.0
Klhl5,1938.6,1900.0,2730.8,2797.3
Klhl6,1034.9,946.6,1557.1,1642.6
Klhl7,812.2,747.0,788.6,672.5
Klhl8,185.0,201.9,156.8,194.0
Klhl9,10761.2,10612.3,7203.4,6907.3
Klk1,3.2,2.3,0.9,0.0
Klk10,0.0,0.0,5.2,2.8
Klk11,0.0,0.0,1.7,0.9
Klk12,0.0,0.0,0.0,3.8
Klk13,0.0,0.0,0.0,1.9
Klk14,0.0,0.0,0.0,7.6
Klk15,26.9,40.4,0.0,1.9
Klk1b1,1558.8,1514.1,2.6,1.9
Klk1b11,7808.1,7298.1,39.2,65.6
Klk1b16,0.0,2.3,0.0,1.9
Klk1b21,5.4,7.9,0.9,1.9
Klk1b22,1.1,0.0,0.0,2.8
Klk1b24,12.9,15.7,0.0,0.9
Klk1b26,25.8,11.2,0.0,0.9
Klk1b27,99.0,65.1,3.5,4.8
Klk1b3,0.0,1.1,0.0,0.0
Klk1b4,0.0,0.0,0.0,0.0
Klk1b5,0.0,2.3,0.0,2.8
Klk1b7-ps,1.1,7.9,0.0,0.0
Klk1b8,18.3,42.6,0.0,0.0
Klk1b9,146.3,177.2,0.0,0.9
Klk4,2.2,0.0,0.0,3.8
Klk5,0.0,0.0,0.0,3.8
Klk6,0.0,1.1,0.9,4.8
Klk7,0.0,0.0,2.6,0.0
Klk8,2.2,7.9,0.0,2.8
Klk9,0.0,0.0,4.3,3.8
Klkb1,12.9,5.6,5.2,4.8
Klra1,0.0,0.0,0.0,0.9
Klra10,30.1,29.2,2.6,5.7
Klra12,0.0,0.0,0.0,0.0
Klra13-ps,0.0,0.0,0.0,0.0
Klra14,0.0,0.0,0.0,0.0
Klra15,0.0,0.0,0.0,0.9
Klra17,64.6,66.2,25.3,20.9
Klra18,0.0,0.0,0.0,0.0
Klra19,0.0,0.0,0.0,0.0
Klra2,120.5,117.8,82.8,78.0
Klra21,0.0,0.0,0.0,0.0
Klra22,0.0,0.0,0.0,0.9
Klra23,0.0,0.0,0.0,0.0
Klra3,347.5,360.0,74.1,72.3
Klra33,0.0,0.0,0.0,0.0
Klra4,0.0,0.0,0.0,0.0
Klra5,0.0,1.1,0.0,0.0
Klra6,0.0,0.0,0.0,0.0
Klra7,1.1,0.0,0.0,0.9
Klra8,0.0,0.0,0.0,0.0
Klra9,22.6,26.9,0.9,3.8
Klraq1,2331.3,2372.1,2595.7,2558.6
Klrb1a,315.2,296.1,2.6,4.8
Klrb1b,16.1,6.7,0.0,0.9
Klrb1c,50.6,31.4,0.0,1.9
Klrb1f,12.9,10.1,13.9,15.2
Klrc1,2.2,0.0,0.0,2.8
Klrc2,0.0,0.0,0.0,0.0
Klrc3,0.0,1.1,0.0,0.0
Klrd1,7.5,0.0,7.8,8.6
Klre1,0.0,0.0,0.0,1.9
Klrg1,0.0,0.0,1.7,2.8
Klrg2,19.4,16.8,23.5,13.3
Klri1,0.0,0.0,0.9,3.8
Klri2,0.0,0.0,3.5,3.8
Klrk1,30.1,42.6,135.9,168.4
Kmo,65.6,49.4,445.2,429.9
Kncn,0.0,0.0,2.6,1.9
Kndc1,2.2,2.3,6.1,7.6
Kng1,0.0,0.0,4.3,0.0
Kng2,0.0,0.0,5.2,2.8
Kntc1,175.4,126.7,161.2,184.5
Kpna1,2955.2,2846.6,2308.2,2073.5
Kpna2,543.3,542.9,397.3,353.8
Kpna3,3318.8,3179.7,2990.4,2623.3
Kpna4,5874.9,5948.8,3837.4,3568.7
Kpna6,4362.4,4456.0,3590.8,3043.7
Kpna7,3.2,5.6,1.7,3.8
Kpnb1,5865.2,5910.7,9639.7,7856.5
Kprp,0.0,2.3,0.0,0.0
Kptn,216.2,185.1,175.1,174.1
Kras,885.4,840.1,1925.7,1559.9
Krba1,5.4,9.0,120.2,102.7
Krcc1,2794.9,2866.8,2350.9,1857.6
Kremen1,943.5,954.5,1042.1,811.3
Kremen2,0.0,2.3,1.7,4.8
Kri1,1090.9,1075.6,621.3,741.9
Krit1,1129.6,1084.6,1136.2,1072.9
Krr1,5521.0,5071.8,3133.3,3174.0
Krt1,0.0,0.0,0.0,2.8
Krt10,23.7,29.2,36.6,20.9
Krt12,0.0,0.0,1.7,2.8
Krt13,0.0,2.3,2.6,0.9
Krt14,0.0,0.0,0.9,2.8
Krt15,2.2,2.3,0.0,3.8
Krt16,0.0,0.0,1.7,2.8
Krt17,0.0,0.0,0.0,2.8
Krt18,0.0,0.0,2.6,3.8
Krt19,12.9,18.0,24.4,20.9
Krt2,0.0,0.0,2.6,3.8
Krt20,0.0,0.0,0.0,0.9
Krt222,11.8,16.8,13.9,20.0
Krt23,1.1,0.0,0.9,0.9
Krt24,0.0,2.3,4.3,3.8
Krt25,0.0,0.0,0.9,0.0
Krt26,0.0,0.0,0.0,1.9
Krt27,0.0,0.0,0.0,4.8
Krt28,0.0,0.0,0.0,4.8
Krt31,0.0,2.3,0.9,0.9
Krt32,0.0,4.5,0.9,1.9
Krt33a,0.0,1.1,1.7,0.9
Krt33b,0.0,0.0,0.0,1.9
Krt34,0.0,0.0,0.0,0.0
Krt35,0.0,0.0,1.7,3.8
Krt36,1.1,0.0,0.0,3.8
Krt39,2.2,0.0,1.7,2.8
Krt4,1.1,0.0,0.0,5.7
Krt40,0.0,1.1,0.9,0.9
Krt42,0.0,0.0,0.0,1.9
Krt5,0.0,0.0,0.0,0.0
Krt6a,1.1,0.0,2.6,4.8
Krt6b,1.1,0.0,2.6,6.7
Krt7,0.0,1.1,20.9,18.1
Krt71,0.0,0.0,2.6,6.7
Krt72-ps,0.0,0.0,0.9,1.9
Krt73,1.1,0.0,0.0,3.8
Krt74,0.0,0.0,0.9,4.8
Krt75,0.0,2.3,2.6,4.8
Krt76,2.2,2.3,0.0,4.8
Krt77,1.1,0.0,1.7,3.8
Krt78,0.0,1.1,1.7,3.8
Krt79,2.2,0.0,1.7,2.8
Krt8,0.0,0.0,1.7,0.9
Krt80,6.5,5.6,116.7,112.2
Krt81,0.0,6.7,0.9,0.9
Krt82,0.0,0.0,0.0,1.9
Krt83,0.0,0.0,0.0,0.9
Krt84,0.0,0.0,0.0,2.8
Krt85,0.0,0.0,0.0,1.9
Krt86,0.0,2.3,1.7,0.0
Krt9,0.0,0.0,0.0,2.8
Krtap1-3,0.0,0.0,0.0,0.0
Krtap1-4,0.0,0.0,0.0,1.9
Krtap1-5,0.0,0.0,0.0,3.8
Krtap10-10,0.0,0.0,0.9,1.9
Krtap10-4,0.0,0.0,0.0,0.9
Krtap11-1,0.0,0.0,1.7,1.9
Krtap12-1,0.0,0.0,1.7,0.0
Krtap13,0.0,0.0,0.0,0.0
Krtap13-1,0.0,0.0,1.7,0.0
Krtap14,0.0,0.0,0.0,0.0
Krtap15,0.0,0.0,0.0,0.0
Krtap16-1,0.0,0.0,0.9,0.0
Krtap16-10b,0.0,0.0,0.0,0.0
Krtap16-2,0.0,0.0,0.0,0.9
Krtap16-3,0.0,0.0,0.0,0.0
Krtap16-4,0.0,0.0,0.0,2.8
Krtap16-5,0.0,0.0,0.0,0.0
Krtap16-7,0.0,0.0,0.0,0.0
Krtap16-8,0.0,0.0,0.0,0.0
Krtap17-1,0.0,0.0,0.0,0.0
Krtap2-4,0.0,0.0,1.7,1.9
Krtap20-2,0.0,0.0,0.0,0.0
Krtap22-2,0.0,0.0,0.0,0.9
Krtap24-1,0.0,0.0,0.0,0.0
Krtap26-1,0.0,0.0,0.0,0.0
Krtap27-1,0.0,0.0,0.0,0.0
Krtap3-1,0.0,0.0,0.0,1.9
Krtap3-2,0.0,0.0,0.0,0.9
Krtap3-3,0.0,0.0,0.0,1.9
Krtap31-1,0.0,0.0,0.0,0.0
Krtap31-2,0.0,0.0,0.0,0.0
Krtap4-1,0.0,0.0,0.0,0.0
Krtap4-13,4.3,4.5,7.0,8.6
Krtap4-16,0.0,0.0,0.0,1.9
Krtap4-2,0.0,0.0,0.0,5.7
Krtap4-6,0.0,0.0,0.0,0.9
Krtap4-7,0.0,0.0,2.6,0.9
Krtap4-8,0.0,0.0,1.7,1.9
Krtap4-9,0.0,0.0,0.0,1.9
Krtap5-1,0.0,0.0,0.0,0.0
Krtap5-2,0.0,0.0,0.0,1.9
Krtap5-3,0.0,0.0,1.7,8.6
Krtap5-4,2.2,0.0,1.7,0.0
Krtap5-5,0.0,0.0,0.9,0.0
Krtap6-1,0.0,0.0,0.0,0.0
Krtap6-2,0.0,0.0,0.9,1.9
Krtap7-1,0.0,0.0,0.0,0.0
Krtap8-1,0.0,0.0,0.0,0.0
Krtap8-2,2.2,0.0,0.0,0.0
Krtap9-1,0.0,0.0,0.0,0.0
Krtap9-3,0.0,2.3,0.0,0.0
Krtap9-5,2.2,1.1,0.0,1.9
Krtcap2,1982.7,1763.1,773.7,732.4
Krtcap3,38.7,47.1,65.3,64.7
Krtdap,0.0,0.0,0.0,0.9
Ksr1,422.8,401.5,222.2,194.0
Ksr2,9.7,38.1,7.8,14.3
Kti12,385.1,385.8,374.7,294.9
Ktn1,1504.0,1498.4,1670.4,1418.2
Ky,2.2,0.0,2.6,8.6
Kynu,1827.8,1883.1,126.3,99.9
L1cam,480.9,527.1,102.8,121.7
L1td1,2.2,0.0,2.6,3.8
L2hgdh,62.4,70.7,110.6,88.5
L3mbtl1,1.1,1.1,0.9,2.8
L3mbtl2,717.6,694.3,478.4,496.5
L3mbtl3,191.5,183.9,204.8,228.3
L3mbtl4,0.0,2.3,0.0,2.8
LOC100038947,4495.8,4619.8,544.6,641.1
LOC100039574,0.0,0.0,0.0,0.9
LOC100039614,0.0,0.0,0.0,0.0
LOC100039753,0.0,0.0,0.0,0.0
LOC100039810,0.0,0.0,0.0,0.0
LOC100040022,0.0,0.0,0.0,1.9
LOC100040031,0.0,0.0,0.0,0.0
LOC100040160,0.0,0.0,0.0,0.0
LOC100040223,0.0,0.0,0.0,0.0
LOC100040786,0.0,0.0,0.0,1.9
LOC100040911,0.0,0.0,0.0,0.0
LOC100041014,0.0,0.0,0.0,0.0
LOC100041033,0.0,0.0,0.0,0.0
LOC100041223,0.0,0.0,0.0,0.0
LOC100041256,0.0,0.0,0.0,0.0
LOC100041346,0.0,0.0,0.0,0.0
LOC100041550,0.0,0.0,2.6,0.0
LOC100042428,0.0,0.0,0.0,0.0
LOC100043315,1.1,0.0,0.0,0.0
LOC100048884,1.1,0.0,0.0,0.9
LOC100302567,25.8,23.6,24.4,10.5
LOC100502924,0.0,0.0,21.8,34.2
LOC100503280,0.0,0.0,1.7,5.7
LOC100503496,137.7,123.4,189.1,184.5
LOC100504608,10.8,2.3,11.3,4.8
LOC100504703,24.7,21.3,29.6,36.1
LOC100642166,47.3,60.6,61.9,37.1
LOC100859962,5.4,12.3,12.2,20.0
LOC100861570,0.0,0.0,0.0,0.0
LOC100861571,0.0,0.0,0.0,0.0
LOC100861572,0.0,0.0,0.0,0.0
LOC106740,101.1,150.3,125.5,134.1
LOC171588,0.0,0.0,0.0,4.8
LOC319574,30.1,34.8,24.4,23.8
LOC329427,2.2,0.0,13.1,8.6
LOC330599,25.8,25.8,37.5,42.8
LOC380994,0.0,0.0,0.0,0.0
LOC382133,0.0,0.0,0.0,0.0
LOC432562,0.0,0.0,0.0,0.0
LOC432958,2.2,0.0,0.0,0.9
LOC433047,0.0,0.0,0.0,1.9
LOC433374,0.0,0.0,1.7,3.8
LOC433944,0.0,2.3,0.0,0.0
LOC434205,4.3,0.0,0.0,5.7
LOC434412,0.0,1.1,1.7,2.8
LOC434825,0.0,0.0,0.0,0.9
LOC434960,0.0,0.0,0.0,0.0
LOC545261,24.7,18.0,34.8,22.8
LOC545691,1.1,0.0,0.0,2.8
LOC547349,8190.0,7917.2,6780.8,7601.6
LOC622070,8.6,12.3,22.6,30.4
LOC622124,0.0,0.0,0.0,4.8
LOC622167,0.0,0.0,0.0,0.0
LOC622552,0.0,0.0,1.7,1.9
LOC624759,0.0,0.0,0.0,0.0
LOC626049,0.0,1.1,4.3,0.9
LOC626082,0.0,0.0,0.0,1.9
LOC626410,0.0,0.0,0.9,3.8
LOC626693,8.6,13.5,14.8,23.8
LOC626904,1.1,0.0,5.2,4.8
LOC627800,0.0,0.0,0.0,0.9
LOC629206,0.0,0.0,0.9,0.0
LOC629393,0.0,0.0,0.0,1.9
LOC666331,0.0,0.0,0.0,0.0
Lace1,236.7,284.9,172.5,166.4
Lactb,1330.8,1305.5,708.4,702.9
Lactb2,1023.1,1019.5,971.5,824.6
Lactbl1,0.0,1.1,0.0,1.9
Lad1,3.2,0.0,6.1,3.8
Lag3,6.5,2.3,40.9,44.7
Lage3,343.2,347.7,375.5,322.4
Lair1,2198.9,1984.1,1693.9,1987.0
Lalba,0.0,0.0,0.0,4.8
Lama1,0.0,1.1,9.6,16.2
Lama2,1.1,1.1,19.2,17.1
Lama3,2.2,0.0,265.7,198.8
Lama4,9.7,6.7,267.5,114.1
Lama5,19.4,21.3,218.7,86.6
Lamb1,10.8,5.6,743.2,349.1
Lamb2,104.4,95.3,764.2,486.0
Lamb3,19.4,7.9,5.2,3.8
Lamc1,2507.7,2634.6,2501.6,1939.4
Lamc2,0.0,3.4,13.9,24.7
Lamc3,1.1,3.4,6.1,7.6
Lamp1,83836.8,79913.3,51168.0,54668.7
Lamp2,31967.3,30659.3,21691.3,22446.3
Lamp3,21.5,24.7,60.1,29.5
Lamtor2,812.2,962.3,661.3,757.1
Lamtor3,1245.8,1292.1,514.1,496.5
Lancl1,286.2,382.5,499.3,500.3
Lancl2,632.6,602.3,639.6,714.3
Lancl3,0.0,0.0,15.7,11.4
Lao1,2.2,0.0,1.7,4.8
Lap3,1634.1,1626.3,1003.8,879.8
Laptm4a,10788.1,10849.0,14067.9,13906.9
Laptm4b,336.7,332.0,161.2,95.1
Laptm5,51307.9,47263.1,34626.4,48424.3
Large,2367.8,2314.9,628.2,428.0
Larp1,4045.0,4007.4,3787.7,3655.3
Larp1b,294.8,330.9,116.7,85.6
Larp4,3161.8,3226.8,3180.4,2730.8
Larp4b,4052.5,4288.9,2892.0,2722.2
Larp6,2.2,6.7,15.7,3.8
Larp7,483.0,509.2,677.0,614.4
Lars,777.8,813.2,699.7,588.8
Lars2,238.8,266.9,228.3,235.9
Las1l,45.2,35.9,102.8,123.6
Lasp1,6503.2,6039.7,5790.1,6301.4
Lass1,4.3,12.3,12.2,20.0
Lass2,5249.9,4957.4,4058.7,4279.2
Lass3,3.2,7.9,3.5,0.9
Lass4,8.6,3.4,121.1,104.6
Lass5,1199.5,1212.4,1031.7,952.1
Lass6,6481.7,6514.1,3119.4,3057.0
Lat,82.8,78.5,24.4,19.0
Lat2,5223.0,5298.3,2046.8,1965.1
Lats1,2597.0,2642.4,2954.7,2589.0
Lats2,441.1,415.0,1991.9,1794.8
Lax1,0.0,0.0,7.8,2.8
Layn,232.4,240.0,105.4,72.3
Lbh,673.5,660.6,2948.6,2154.4
Lbp,75.3,72.9,59.2,59.9
Lbr,672.4,618.0,1776.7,1965.1
Lbx1,0.0,0.0,2.6,0.0
Lbx2,4.3,11.2,13.9,19.0
Lca5,71.0,71.8,187.3,147.4
Lca5l,4.3,3.4,9.6,6.7
Lcat,14.0,11.2,19.2,16.2
Lce1a1,2.2,0.0,0.0,0.0
